pathway,GSM5509045,GSM5509046,GSM5509047,GSM5509048,GSM5509049,GSM5509050,GSM5509051,GSM5509052,GSM5509053,GSM5509054,GSM5509055,GSM5509056,GSM5509057,GSM5509058,GSM5509059,GSM5509060,GSM5509061,GSM5509062,GSM5509063,GSM5509064,GSM5509065,GSM5509066,GSM5509067,GSM5509068,GSM5509069,GSM5509070,GSM5509071,GSM5509072,GSM5509073,GSM5509074,GSM5509075,GSM5509076,GSM5509077,GSM5509078,GSM5509079,GSM5509080,GSM5509081,GSM5509082,GSM5509083,GSM5509084,GSM5509085,GSM5509086,GSM5509087,GSM5509088,GSM5509089,GSM5509090,GSM5509091,GSM5509092,GSM5509093,GSM5509094,GSM5509095,GSM5509096,GSM5509097,GSM5509098,GSM5509099,GSM5509100,GSM5509101,GSM5509102,GSM5509103,GSM5509104,GSM5509105,GSM5509106,GSM5509107,GSM5509108,GSM5509109,GSM5509110,GSM5509111,GSM5509112,GSM5509113,GSM5509114,GSM5509115,GSM5509116,GSM5509117,GSM5509118,GSM5509119,GSM5509120,GSM5509121,GSM5509122,GSM5509123,GSM5509124,GSM5509125,GSM5509126,GSM5509127
HALLMARK_INFLAMMATORY_RESPONSE,0.1439611435215038,0.1301826795687792,0.05232268716642935,0.09259758242777766,0.006221056956197429,0.08845450500221186,0.05338969285942288,-0.08872677500845261,0.13997175524370745,-0.02390689809956592,-0.03072407884559475,0.045565665552490836,0.020421342527825098,-0.03729313705041229,0.08304915101299185,-0.0337286871285937,-0.05793264039467447,-0.17426118821027392,0.11350881675743037,-0.14081014697788588,-0.14892233389461224,-0.16294096998917768,-0.21269654831617513,-0.13239305120645598,-0.12612495592687767,-0.08476957161133226,-0.04791778826986941,-0.19478280367411135,-0.230861749608635,-0.277060852294413,-0.2950944039592667,-0.25419841780603397,-0.27564097506082474,-0.3910590750551501,-0.3946385078030254,-0.4022635935957202,-0.3591474181620433,-0.4173991452664254,-0.40011277594443134,-0.23946925768686692,-0.3062397832894228,-0.2329529571599492,-0.2115929207297732,-0.26944263271616564,-0.3288017569008238,-0.21127196394942482,-0.12668889651249404,-0.2629738820246563,-0.20969814013957438,-0.17095493471809992,-0.10828655974959081,-0.16271283057696706,-0.2144595180141932,-0.14283281282963917,0.17830353577515484,0.22834656840038078,0.09158854517409162,0.13835836652414715,0.22259795050976472,0.20925888149941177,0.15474902794019738,0.19611228759797386,0.1639878679409413,0.15978041830073808,0.166843720958927,0.054924675155216984,0.11424774176006974,0.17646377171902244,0.0026433903861597385,-0.14711239507385815,-0.2265771420714304,-0.20868115499949436,-0.30241142670518495,-0.35010263067126224,-0.3321668059649101,-0.3106377985291226,-0.30637126408074655,-0.33490868606854385,-0.2413790964398827,-0.15551225892820386,-0.1616544141741599,-0.19543484726575094,-0.2545610344121328
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.14542415519084337,-0.2764037774463403,-0.08405226587012574,-0.15941928141358325,-0.028304279344766453,-0.05756337117237295,-0.12779797022670059,-0.0820017992223353,-0.05211703362402656,-0.05363135439108782,-0.10181437870949034,0.018466371586106117,-0.08402703229906555,-0.07729392897566201,0.016959570455969242,-0.2018212719266884,0.0547286314463907,-0.09736916081897326,6.303473471453991e-4,-0.5239727479417366,-0.47934128878297033,-0.5341168567554277,-0.4948661477299615,-0.5277196303681031,-0.5082831234739036,-0.5018372658241853,-0.5287225557986943,-0.5099475888211775,-0.5310748799907491,-0.5451841922338811,-0.5494617753839979,-0.4976429718251464,-0.5037887934718859,-0.555275597489997,-0.5206577109254339,-0.5433812046659183,-0.5227418049484059,-0.5677423124315695,-0.5020200840367366,-0.37138805702934796,-0.39997192686674005,-0.40030291392387035,-0.35879036775090056,-0.41324318963902545,-0.45422473982875244,-0.4096916376968434,-0.3650606516434736,-0.42642850545859934,-0.35329057289064203,-0.356065501918316,-0.3726564683372446,-0.3607247531309089,-0.3617413441645284,-0.3672999179365346,-0.11651666007670669,-0.1380890605839351,-0.15118658009091185,-0.14534105136605338,-0.106955809799744,-0.14076498823824962,-0.09314557155855235,-0.16218995574449308,-0.09714443570618755,-0.1274087697679765,-0.07689806407755662,-0.13993244393530194,-0.1915864144151093,-0.1759649743413627,-0.17311759545103028,-0.5525441864074985,-0.5876696126039553,-0.5488871596770214,-0.5229102067829274,-0.5296561689234832,-0.5506569454293316,-0.541524676771543,-0.5263664716822054,-0.5263788029970756,-0.42910321113851546,-0.44235198944191007,-0.4396436478361655,-0.4014473006071087,-0.45180229472117744
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07772579114862982,-0.21466936039188012,-0.09685599743438564,-0.1252913059144648,-0.076324317518046,-0.10582704597414007,-0.09337763692185294,-0.12365344276146108,-0.053266081669396476,-0.023450181666167663,-0.130138145897928,-0.0804327744595153,-0.12558472255084407,-0.09884211885217847,-0.011732886249887775,-0.17252435810462924,-0.025709216174901683,-0.13959959930113497,-0.025998630380361154,-0.4434281253751692,-0.3935466024929607,-0.4092100406154846,-0.44983491236437806,-0.46787762829881596,-0.4438210829092308,-0.3809006951703197,-0.41643895381683255,-0.4487845632726861,-0.42043937809869464,-0.4469666216463345,-0.4182909483354106,-0.38616172232738905,-0.3950966841654246,-0.5062118583909805,-0.4779004680303751,-0.4926163651868963,-0.44251867199072137,-0.5144580452052443,-0.47868443709862724,-0.34513567596822353,-0.38364118891208543,-0.3573652438524049,-0.2971942098686137,-0.3497385604794113,-0.3695775124451949,-0.30062948997410976,-0.2793400742904511,-0.3678236712352208,-0.32173454869715046,-0.339091315630007,-0.30472840047243854,-0.341911029737758,-0.35528299960006915,-0.3173840589123832,-0.018700323310740674,-0.050236149965788235,-0.07052643623966656,-0.09134510611013921,-0.03673903177555249,-0.06976953100634989,5.914926442400215e-4,-0.041598885949916675,-0.06430616257032429,-0.06874490120160792,-0.022202745154700054,-0.04603848044145192,-0.09958223996662016,-0.09354035889142309,-0.13895100883949105,-0.4487662477779261,-0.46763628378200317,-0.4710968686164843,-0.45081295640066427,-0.4433645708863574,-0.4858478508590591,-0.4826664522835392,-0.4517248679500105,-0.45138368046744926,-0.4101368581858801,-0.3934703089206649,-0.4141438580091371,-0.349222214302547,-0.4319686089186646
HALLMARK_KRAS_SIGNALING_DN,-0.06467615181547026,-0.02917723106403472,-0.046021333244976106,0.01964230057483453,-0.02914823936181632,-0.0639264531886963,-0.1328289278724153,-0.04226678502442033,0.044683543324449154,0.06952186787988784,0.03562497147337426,0.08278675910243218,0.08493455533894384,0.005026492157907292,-0.14932279084981337,-0.06919418126225527,0.07357595086418864,0.02914554137707462,0.03381821071542218,-0.2878533753923253,-0.3140234093780775,-0.3143056086735683,-0.2637890031589524,-0.225157410312399,-0.28379632280478173,-0.2898938016327802,-0.2691005070583316,-0.16390980254837467,-0.305559968545629,-0.24446348669791262,-0.30059287518825434,-0.32077306580930176,-0.3059531612477818,-0.2776776240235056,-0.18400899148222782,-0.20548595312962903,-0.2651292074087862,-0.23466607754681884,-0.17558585248514497,-0.07254162751130061,-0.18929489988386033,-0.1659362219816799,-0.08025597284861002,-0.15553864050631627,-0.08409738296750796,-0.15442601894185323,-0.0891443945637993,-0.1121310464040492,-0.06116828331699323,-0.15135217626048772,0.018183230016992374,-0.08753000825288573,-0.06761675334419923,-0.10492313105456705,-0.0012901522281189987,-0.10543191168967231,-0.11547630108327495,0.02444522915288108,0.030421494124287726,-0.014279452905857623,0.09997445694450345,0.040276608151984014,0.10900570817761307,0.040190078708509575,0.11531728223421148,0.09809631163644392,0.12234114971836213,-0.006587555725038288,0.09084409319601758,-0.05531801857365834,-0.16740411788019025,-0.031163745931087505,-0.012120711864494954,-0.04284879222975957,0.03086054542866823,0.0709840481811767,-0.020808240072861084,-0.03793821720548149,0.17611867059369155,0.04550281947047463,0.1610495836484353,0.1055547216544783,0.16870471583044178
HALLMARK_KRAS_SIGNALING_UP,0.00900886231190473,0.009682122271513743,0.046491304971375436,0.0759677183756819,0.07985442972528906,-0.03292496613451071,0.030588894545204137,-0.10979615268064269,0.1664531348228146,-0.18234772483547063,-0.0966107483820248,-0.0714118174137646,0.04625234451443869,-0.06730691655398474,-0.001966944041648405,-0.037831055303761685,-0.10336773452145084,-0.2153071892896652,-0.019341465119887935,0.01815429192853968,0.07612482840831526,-0.03401642924735512,0.005908186450827635,0.011008665290938913,0.030924542037040093,0.027396009222394907,0.08320423692693052,-0.03451528588297592,-0.08277278018200182,-0.0717858226673967,-0.05988879321578085,-0.04826646500664794,-0.05959768435316147,-0.3386458857806092,-0.3115701724929404,-0.32232735031836274,-0.293807207023259,-0.3106824294465844,-0.32249503446670663,-0.16417556064644256,-0.28729476594948533,-0.21687573266086801,-0.20562459432249108,-0.24788403908120185,-0.2942613087297916,-0.2503857743815506,-0.16834261428264452,-0.2394084445897472,-0.14881771799645782,-0.18807312605099133,-0.11849134103973726,-0.14944146091372895,-0.1815146748754392,-0.16244649667420674,0.16899976831136854,0.2056994217888719,-0.0055671756603953015,0.10334990377383978,0.20217270606665216,0.12617995272443597,0.15830386723077414,0.14078287273834633,0.15878946920067438,0.13993944580401335,0.0950780541835779,0.1278181314012239,0.109383451221163,0.10634612406869454,0.006563830691900724,-0.021916012109940736,-0.15657002051988517,-0.055105223684697585,-0.20772723599572768,-0.297969347774572,-0.23649896155444688,-0.18990710006345005,-0.3332319029728859,-0.3057549369552963,-0.1765410476302443,-0.10426058532397366,-0.1724400659293623,-0.08843488241604078,-0.1836885609320838
HALLMARK_MITOTIC_SPINDLE,-0.018218245439604513,-0.03587276756056765,0.12139904901428653,0.01763981560892386,-0.013175904866248617,0.07286870514468974,0.050921306944249484,-0.16745885882128578,-0.08635451324469204,-0.189686368217298,-0.1000244760181473,-0.037824563512887766,-0.11217813038591669,0.08364093393624594,-0.33572116889082065,-0.23594097082335974,-0.3408095136827755,-0.3812056737492666,-0.35593864374468553,-0.3352783007378631,-0.3366652127313868,-0.3272966573184322,-0.30104057331205886,-0.3089721888812863,-0.3124628191426879,-0.3556268181316813,-0.34227745068654103,-0.3383521845071253,-0.23925434092679973,-0.308177659807008,-0.3413979672716113,-0.333025130019836,-0.2709233185107866,-0.10946455866544744,-0.20171046976375312,-0.05198521293596933,-0.14573727106815193,-0.2111922071511714,-0.19932974786143817,-0.06321835353183045,-0.13280826677240185,-0.11937035799783081,-0.07787898137180396,-0.09163597045624085,-0.06677476456991119,-0.08851897141164547,-0.1477774752253951,-0.046120721138042636,-0.29177281658077964,-0.32485170013280856,-0.29223768470512124,-0.3109396708238502,-0.30421590494251166,-0.3202282510496208,0.08135524268712865,-0.04724975441261975,0.05622944818522685,0.15980064142378042,0.139882139345819,0.13661587410524456,0.13267720090745888,0.11243521091249412,0.14239960124523013,-0.04607514269595954,-0.020966864893555787,-0.01627609836048463,-0.09894257106390013,0.0012804147187309989,0.02247886818248801,0.09056363324165495,0.09138906778793351,0.05996195445706598,0.08213573977007488,0.09931044385660442,0.10362091390007766,0.08680489958092233,0.1321059534356953,0.1257263297412457,-0.1707194120105574,-0.22874165321759493,-0.21352948834908952,-0.2106664756789856,-0.1593179886582677
HALLMARK_MTORC1_SIGNALING,-0.26343460430922216,-0.32505040355389603,-0.22604622598716184,-0.23663962678846956,-0.31803636858633144,-0.28493702699519585,-0.230045901465877,-0.47910523820442596,-0.17714282117930186,-0.4889234959921279,-0.4897022371408433,-0.4666901864527854,-0.4661490419562635,-0.4359112585743507,-0.374196060128995,-0.39205289845077385,-0.5348485813861984,-0.6144283764657106,-0.4678562775723962,0.3353678552906397,0.38883442055841416,0.35358550644550646,0.34888431391798536,0.34721668636375896,0.30337445569611793,0.3990099758849488,0.3988630155176556,0.327758961521897,0.3718957186206592,0.3222623702224969,0.3273940016323097,0.37907896389007406,0.3619108387962628,0.17719385564809545,0.2001966552184498,0.17849634124087413,0.24185468584255837,0.14025189825958162,0.1326896602025056,0.13915592724138248,0.14270122346272757,0.23265480627344523,-0.06427386687928485,0.021533243678892255,-0.025903819670295536,0.16685321364538372,0.014149111042827206,-0.054685806995725283,-0.2710291126378871,-0.3251317017783016,-0.21225743592487417,-0.207038814401365,-0.2064008089807909,-0.23630876857919647,0.09652710271866648,0.15208992238888788,0.12742136236651272,-0.154835334112072,-0.08239466370591776,-0.1521909230127429,-0.1041148005230306,-0.11515272333433718,-0.17135339459100432,-0.14448193922653407,-0.13753957883439288,-0.1062635252239241,-0.002822573864961375,-0.12242246739371321,-0.20805531765438207,0.08535870008507412,-0.008544842912929562,0.17070976287990372,-0.14919710966050892,-0.17970790195364789,-0.09886067460850763,-0.020520487106161764,-0.19454350071360405,-0.17567252716146495,-0.34006027290020924,-0.34350585539131007,-0.34969465685208767,-0.3565570997397316,-0.3390968855045691
HALLMARK_MYC_TARGETS_V1,-0.49247781529297846,-0.4935910473138622,-0.49459772351026565,-0.4965130339354345,-0.5383070768278404,-0.5325464757951084,-0.5214107167499878,-0.665300757304372,-0.48061090612381163,-0.6528497104240085,-0.6649329470301596,-0.6624227389320483,-0.6842275370428575,-0.5838315770972371,-0.5226680288135046,-0.4588927967888392,-0.6555672209063735,-0.6812866768749928,-0.6105959056583299,0.3383898432086029,0.3294321498825292,0.32726269217100595,0.3780563258710114,0.328095932830637,0.33900570426886445,0.3369682551980491,0.35460060628837414,0.32096125158248834,0.32419033907410283,0.35701035001136994,0.31051397995831265,0.31620683016138035,0.3194082963193696,0.1718987819036903,0.1636793317631952,0.1938699697107039,0.12912880398699397,0.09462481455660895,0.14843335783272935,0.07437984046676469,0.07244987842665798,0.19298892724792197,-0.06249108523850645,-0.03175701734277639,-0.07050694593153675,0.09275090529082464,-0.08110306860329088,-0.17709122771644822,-0.38338545028938126,-0.45637196280421205,-0.38491320235271764,-0.4101564177731762,-0.38132834739673804,-0.40644800296242867,0.004976219279959587,0.13466869539926793,0.07813274304784376,-0.2040276304141344,-0.20086063031570578,-0.15759829872004427,-0.24133994424098842,-0.14988713375642185,-0.18986616227132452,-0.4518774607791416,-0.4171793742903474,-0.42228710641049694,-0.30856341163316636,-0.43304559102501683,-0.3863793554856911,0.22470772621383767,0.1350298663882844,0.2745970156833272,-0.03533366745017211,-0.08058915657729097,-0.0035751158238227776,0.04138911098113737,-0.1202977383588508,-0.1300001436281285,-0.5967175232180983,-0.538383793109258,-0.5703177712808204,-0.5561861190379844,-0.5616183505885011
HALLMARK_MYC_TARGETS_V2,-0.4618651468948982,-0.4444372029940822,-0.4828452885816232,-0.44100548232635756,-0.4830515525334022,-0.4458080542811161,-0.4531256832301373,-0.6232635045671957,-0.5019756283039761,-0.5906411554288404,-0.6447489225004155,-0.6536577130477623,-0.665221325688207,-0.5516282517075559,-0.53146806191767,-0.4129904268455658,-0.5874179937080624,-0.6497383156683784,-0.6383720021443116,0.6163269735671618,0.6397615018421268,0.6287367316120271,0.618456601283169,0.647126091665165,0.6470005932979964,0.5834137491313732,0.5946862117853687,0.6003079199816388,0.5727753356486878,0.6609773087667082,0.6540862140052384,0.5918333875678113,0.6472388559251381,0.3918223792745232,0.38450956517561385,0.421525080027919,0.369237602305025,0.39336706212908157,0.44161889918392383,0.4321738534408043,0.38369045720289763,0.4248941836402013,0.16898913014601857,0.07926995699896389,-0.03995611473540596,0.013496366916657787,0.08613440826211437,-0.008890170008020754,-0.2662436671520591,-0.34567789329174764,-0.28721818718316083,-0.2838062003289969,-0.29595739625608775,-0.2543435869167414,0.3462595636606728,0.35837115350475046,0.3890073027093256,-0.28097526357291674,-0.27849281255950364,-0.3073908187463125,-0.14608205847217273,0.02899609468370251,-0.21294134548358834,-0.43984716152865416,-0.4289667396729233,-0.446588034879083,-0.3427126215930241,-0.40285293198680017,-0.39639270358188533,0.5227641766378772,0.44423870487473255,0.49625420357519956,-0.04190524098735712,-0.1552757056893627,-0.1796407404697034,-0.14136552712662157,-0.10881110294560117,-0.13335268354268937,-0.7079470145045749,-0.6265382444707687,-0.6754522742502026,-0.5467145683612689,-0.6382210890507424
HALLMARK_MYOGENESIS,0.04879953104142093,0.05258686181720676,0.04040347865712178,0.03586122696591709,0.045370896668672805,0.09870401759545924,0.006169594598527728,-0.0469144541721077,0.05636171636637875,0.1474102909192134,0.07575187944601608,-0.07520893913537177,-0.03149787059363743,0.002124868881376557,-0.028012985099227422,-0.07093330892166198,-0.005094055676016479,-0.0026456617941212623,-0.048434195232410854,-0.16814978360833613,-0.23798456893224623,-0.30618524702853295,-0.27881206754839283,-0.2398198244694566,-0.23334943712220715,-0.325844632407029,-0.2774690100010196,-0.10472302127606202,-0.35865820658877634,-0.2294374804156631,-0.25777827964276184,-0.35347818208926046,-0.3393330391742353,-0.19926637186678145,-0.14941466192189723,-0.205531342984607,-0.1764612466289369,-0.10721372640725942,-0.14375329557167582,0.048579471420422266,-0.0031435076513886273,-0.0017346559079718937,0.0072792471017434635,0.06514034898785948,0.019996365926281318,-0.08996991388249512,0.01718147102695544,-0.030147864302697225,0.014029369868886449,0.18076229937738852,0.015871558608763936,0.06932804875657952,0.022350103093030954,0.0034682900322210164,-0.17357290117712132,-0.14626794304344873,-0.19234132310264265,-0.16035608127943363,-0.14655984082328838,-0.1349131314729181,-0.14063731544332325,-0.14420673644610515,-0.19728988611430318,0.05021847827691314,-0.10790389865810855,-0.0817201334300256,-0.09818283782215181,-0.07532115781701537,-0.03693507377702979,-0.23039426434375335,-0.14887184702090023,-0.2698547364091799,-0.10629255037971859,-0.13326455632839518,-0.14379895658230551,-0.25518808055571823,-0.11213194106044905,-0.04837343510883935,0.11155600475680012,0.054647974861577464,0.12139131020743797,0.10439984844531068,0.055307038142355144
HALLMARK_NOTCH_SIGNALING,0.11654507302645997,-0.014540130713200705,0.02135195419354463,0.09109203740579985,0.05001640308307334,0.02395365798499663,0.05682980424084716,-0.23723195031167754,0.07217342182939765,-0.26271101593536594,-0.2236572015472822,-0.1557011019659581,0.0022316410337946957,-0.1398774227639426,-0.03199875733917354,0.15015664304296591,-0.2284460705796069,-0.12023833932715279,3.9990033485223786e-4,-0.18708081652027292,-0.22781478207601874,-0.15799706067570812,-0.32426033934516835,-0.26256088415365053,-0.2521774151818836,-0.1798885977354126,-0.19759972319225563,-0.2173579140351422,-0.2328521540233284,-0.21923032898487885,-0.15058111546357345,-0.2953476470079499,-0.2014565001893987,-0.2437744728232501,-0.34812515086687174,-0.26140687688956654,-0.16695200611499794,-0.3695495638978094,-0.3061727043525156,-0.16477781020028875,-0.22018221869072024,-0.2741520461341648,-0.25785859315961457,-0.24159887339033126,-0.30630777325700587,-0.12918973656877866,-0.25480808873514005,-0.3439592152271809,-0.14820444561288468,-0.23426302759858555,-0.013267846560164998,-0.0830836532490771,-0.17077639918473203,-0.03469213421854592,-0.037279763868767135,0.04953262805991565,0.16715894066167578,-0.022320652014311743,-0.03409176374563602,0.035854637544478485,0.06373658658486808,-0.2376670702377685,-0.11488943525349393,0.0734617293326418,0.07161468453231956,0.0576802925811879,0.09862208765971225,0.22466545167238067,0.21035706534717577,0.08007149169597993,0.05671255889204396,0.07447793476249195,-0.0401873570103391,-0.03732682318706279,-0.06441349966293675,-0.08909666435383418,-0.11240097230967099,-0.04787666537240845,-0.04755141975844368,-0.005323902031983824,-0.09430931115989016,-0.026216448549933685,-0.052452824534463066
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.4731012668702414,-0.5137647626070838,-0.5715092919228256,-0.5156203060092228,-0.5591746959494401,-0.5860710713900966,-0.5463943908631456,-0.5747601753201075,-0.5040544876326102,-0.44949059458627294,-0.5776318232224158,-0.6065631973755828,-0.5953494809211277,-0.5724562363637702,-0.5260875367724606,-0.5079225318996258,-0.5849810158973512,-0.5576490091702399,-0.5102403696164368,0.1556460806409604,0.2260188794144719,0.20664058141990677,0.18135768717675305,0.17228015955114728,0.17481326842899853,0.328378739493897,0.28607913605546753,0.15617061579584068,0.2828858267871754,0.2789292442884223,0.253871180034338,0.33814234986797753,0.24522078689696059,0.19467993624976715,0.1320776404196686,0.1873468865758634,0.27810383347045514,0.10395972973780498,0.11121582014767989,0.2197804950163706,0.27241096080355665,0.3160551465187056,0.25033364563406674,0.29742468981159403,0.2579942630589652,0.38782996767328376,0.29216435380340017,0.25104568647675907,0.24699801849481892,0.034876480409028826,0.21107854836925266,0.26762409016653255,0.2272904662386554,0.27921979198794883,-0.34322266895735504,-0.2787732143955893,-0.16713269841385012,-0.4033852254299632,-0.3627821176036939,-0.39349109090332873,-0.3921135285536673,-0.46999315204935194,-0.4644178403053698,-0.42434888012064464,-0.4274634712751867,-0.34545743835691994,-0.15616929491329062,-0.3852407575026833,-0.3504023768976858,0.13460196154088222,-0.029680322889973992,0.1606630508512378,0.0744925615628923,-0.05788466582859128,0.07868638186244742,0.19195211756945113,-0.03823685905609095,-0.05524259938460814,-0.1502308683492873,-0.04018624741324375,-0.06124386878070261,0.012257494622056622,-0.1255169266459911
HALLMARK_P53_PATHWAY,-0.11114747218811441,-0.10197831890317928,-0.18896170696735703,-0.1078924091856277,-0.1526892883305595,-0.0660067521217173,-0.07100285900057307,-0.1777364340828011,-0.0792429182334578,-0.053463553300805905,-0.08944215354098528,-0.09430975912591837,-0.14584675758880739,-0.2197943120423496,-0.1745143632449984,-0.20093695572446232,-0.22917577923496385,-0.27150007590839975,-0.16737057045769405,0.002104384175314389,0.027818542370457694,0.014319383643069478,-0.018066011065008963,-0.01617106607964852,-0.045945535796227926,0.028486061228612858,0.04878413214387861,0.04896041209992957,-0.0366420434359479,-0.06486239810382383,-0.11628439960326326,-0.08980514407788384,-0.03527647590547181,-0.16939308462794175,-0.2057327671298872,-0.20636996513147093,-0.1719976129134783,-0.17865934786908697,-0.15526493225901877,-0.11823140984839177,-0.10899793975479634,-0.10528826427287027,-0.1544320223490529,-0.16621980154067212,-0.11235234359592555,-0.09128739639050704,-0.16864080344365812,-0.16006649248197197,-0.10887021114447483,-0.09522904205425592,-0.10060561268479738,-0.06413199996069723,-0.05864094938686262,-0.08746908494902852,-0.05777196420444802,-0.04258017930450836,-0.05737704719261494,-0.14549530938948035,-0.07273194743617167,-0.13957840087621287,-0.12058885106847433,-0.1243804047431225,-0.15880732391398877,-0.11202062662840617,-0.151751800358828,-0.10271874971486392,-0.07979718399958119,-0.08435295685763335,-0.21564212155995022,0.01061495545592056,-0.10290215047601883,0.005418447536682247,-0.11861285141287214,-0.1338895520156231,-0.1112082991189167,-0.0935405903406761,-0.13894393654045117,-0.13916134337147895,-0.08401388101335412,-0.04998876748705228,-0.04782915288289019,-0.059251289019780634,-0.08179322288812525
